BEL,2008,1.810,2.757,2.947,1.810,2.076,5.125,2.375,2.417
BEL,2009,1.810,2.757,2.947,1.810,2.076,5.125,2.375,2.417
BEL,2010,2.000,2.893,3.083,2.000,2.267,5.125,2.375,2.417
BEL,2011,2.000,2.893,3.083,2.000,2.267,5.125,2.375,2.417
BEL,2012,1.810,2.757,2.947,1.810,2.076,5.125,2.375,2.417
BEL,2013,1.810,2.757,2.947,1.810,2.076,5.125,2.375,2.417
BRA,1985,,,,,,,,
BRA,1986,,,,,,,,
BRA,1987,,,,,,,,
BRA,1988,,,,,,,,
BRA,1989,,,,,,,,
BRA,1990,,,,,,,,
BRA,1991,,,,,,,,
BRA,1992,,,,,,,,
BRA,1993,,,,,,,,
BRA,1994,,,,,,,,
BRA,1995,,,,,,,,
BRA,1996,,,,,,,,
BRA,1997,,,,,,,,
BRA,1998,,,,,,,,
BRA,1999,,,,,,,,
BRA,2000,,,,,,,,
BRA,2001,,,,,,,,
BRA,2002,,,,,,,,
BRA,2003,,,,,,,,
BRA,2004,,,,,,,,
BRA,2005,,,,,,,,
BRA,2006,,,,,,,,
BRA,2007,,,,,,,,
BRA,2008,1.433,1.023,1.249,1.433,1.749,0.000,4.125,4.083
BRA,2009,1.433,1.023,1.249,1.433,1.749,0.000,4.125,4.083
BRA,2010,1.433,1.452,1.678,1.433,1.749,1.500,4.125,4.083
BRA,2011,1.433,1.452,1.678,1.433,1.749,1.500,4.125,4.083
BRA,2012,1.528,1.520,1.746,1.528,1.844,1.500,4.125,4.083
BRA,2013,,,,,,,,
CAN,1985,0.921,,,0.921,,,0.250,
CAN,1986,0.921,,,0.921,,,0.250,
CAN,1987,0.921,,,0.921,,,0.250,
CAN,1988,0.921,,,0.921,,,0.250,
CAN,1989,0.921,,,0.921,,,0.250,
CAN,1990,0.921,,,0.921,,,0.250,
CAN,1991,0.921,,,0.921,,,0.250,
CAN,1992,0.921,,,0.921,,,0.250,
CAN,1993,0.921,,,0.921,,,0.250,
CAN,1994,0.921,,,0.921,,,0.250,
CAN,1995,0.921,,,0.921,,,0.250,
CAN,1996,0.921,,,0.921,,,0.250,
CAN,1997,0.921,,,0.921,,,0.250,
CAN,1998,0.921,1.506,,0.921,,2.969,0.250,
CAN,1999,0.921,1.506,,0.921,,2.969,0.250,
CAN,2000,0.921,1.506,,0.921,,2.969,0.250,
CAN,2001,0.921,1.506,,0.921,,2.969,0.250,
CAN,2002,0.921,1.506,,0.921,,2.969,0.250,
CAN,2003,0.921,1.506,,0.921,,2.969,0.250,
CAN,2004,0.921,1.506,,0.921,,2.969,0.250,
CAN,2005,0.921,1.506,,0.921,,2.969,0.250,
CAN,2006,0.921,1.506,,0.921,,2.969,0.250,
CAN,2007,0.921,1.506,,0.921,,2.969,0.250,
CAN,2008,0.921,1.506,1.506,0.921,0.921,2.969,0.250,0.210
CAN,2009,0.921,1.506,1.506,0.921,0.921,2.969,0.250,0.210
CAN,2010,0.921,1.506,1.506,0.921,0.921,2.969,0.250,0.210
CAN,2011,0.921,1.506,1.506,0.921,0.921,2.969,0.250,0.210
CAN,2012,0.921,1.506,1.506,0.921,0.921,2.969,0.250,0.210
CAN,2013,0.921,1.506,1.506,0.921,0.921,2.969,0.250,0.210
CHE,1985,1.595,,,1.595,,,1.125,
CHE,1986,1.595,,,1.595,,,1.125,
CHE,1987,1.595,,,1.595,,,1.125,
CHE,1988,1.595,,,1.595,,,1.125,
CHE,1989,1.595,,,1.595,,,1.125,
CHE,1990,1.595,,,1.595,,,1.125,
CHE,1991,1.595,,,1.595,,,1.125,
CHE,1992,1.595,,,1.595,,,1.125,
CHE,1993,1.595,,,1.595,,,1.125,
CHE,1994,1.595,,,1.595,,,1.125,
CHE,1995,1.595,,,1.595,,,1.125,
CHE,1996,1.595,,,1.595,,,1.125,
CHE,1997,1.595,,,1.595,,,1.125,
CHE,1998,1.595,2.175,,1.595,,3.625,1.125,
CHE,1999,1.595,2.175,,1.595,,3.625,1.125,
CHE,2000,1.595,2.175,,1.595,,3.625,1.125,
CHE,2001,1.595,2.175,,1.595,,3.625,1.125,
CHE,2002,1.595,2.175,,1.595,,3.625,1.125,
CHE,2003,1.595,2.175,,1.595,,3.625,1.125,
CHE,2004,1.595,2.175,,1.595,,3.625,1.125,
CHE,2005,1.595,2.175,,1.595,,3.625,1.125,
CHE,2006,1.595,2.175,,1.595,,3.625,1.125,
CHE,2007,1.595,2.175,,1.595,,3.625,1.125,
CHE,2008,1.595,2.175,2.104,1.595,1.495,3.625,1.125,1.375
CHE,2009,1.595,2.175,2.104,1.595,1.495,3.625,1.125,1.375
CHE,2010,1.595,2.175,2.104,1.595,1.495,3.625,1.125,1.375
CHE,2011,1.595,2.175,2.104,1.595,1.495,3.625,1.125,1.375
CHE,2012,1.595,2.175,2.104,1.595,1.495,3.625,1.125,1.375
CHE,2013,1.595,2.175,2.104,1.595,1.495,3.625,1.125,1.375
CHL,1985,,,,,,,,
CHL,1986,,,,,,,,
CHL,1987,,,,,,,,
CHL,1988,,,,,,,,
CHL,1989,,,,,,,,
CHL,1990,,,,,,,,
CHL,1991,,,,,,,,
CHL,1992,,,,,,,,
CHL,1993,,,,,,,,
CHL,1994,,,,,,,,
CHL,1995,,,,,,,,
CHL,1996,,,,,,,,
CHL,1997,,,,,,,,
CHL,1998,,,,,,,,
CHL,1999,,,,,,,,
CHL,2000,,,,,,,,
CHL,2001,,,,,,,,
CHL,2002,,,,,,,,
CHL,2003,,,,,,,,
CHL,2004,,,,,,,,
CHL,2005,,,,,,,,
CHL,2006,,,,,,,,
CHL,2007,,,,,,,,
CHL,2008,2.627,1.876,1.805,2.627,2.527,0.000,3.000,2.417
CHL,2009,2.627,1.876,1.805,2.627,2.527,0.000,3.000,2.417
CHL,2010,2.627,1.876,1.805,2.627,2.527,0.000,3.000,2.417
CHL,2011,2.627,1.876,1.805,2.627,2.527,0.000,3.000,2.417
CHL,2012,2.627,1.876,1.805,2.627,2.527,0.000,3.000,2.417
CHL,2013,2.627,1.876,1.805,2.627,2.527,0.000,3.000,2.417
CHN,1985,,,,,,,,
CHN,1986,,,,,,,,
CHN,1987,,,,,,,,
CHN,1988,,,,,,,,
CHN,1989,,,,,,,,
CHN,1990,,,,,,,,
CHN,1991,,,,,,,,
CHN,1992,,,,,,,,
CHN,1993,,,,,,,,
CHN,1994,,,,,,,,
CHN,1995,,,,,,,,
CHN,1996,,,,,,,,
CHN,1997,,,,,,,,
CHN,1998,,,,,,,,
CHN,1999,,,,,,,,
CHN,2000,,,,,,,,
CHN,2001,,,,,,,,
CHN,2002,,,,,,,,
CHN,2003,,,,,,,,
CHN,2004,,,,,,,,
CHN,2005,,,,,,,,
CHN,2006,,,,,,,,
CHN,2007,,,,,,,,
CHN,2008,3.258,3.184,3.077,3.258,3.108,3.000,1.750,1.875
CHN,2009,3.258,3.184,3.220,3.258,3.308,3.000,1.750,1.875
CHN,2010,3.258,3.184,3.220,3.258,3.308,3.000,1.750,1.875
CHN,2011,3.258,3.184,3.220,3.258,3.308,3.000,1.750,1.875
CHN,2012,3.258,3.184,3.220,3.258,3.308,3.000,1.750,1.875
CHN,2013,,,,,,,,
CZE,1985,,,,,,,,
CZE,1986,,,,,,,,
CZE,1987,,,,,,,,
CZE,1988,,,,,,,,
CZE,1989,,,,,,,,
CZE,1990,,,,,,,,
CZE,1991,,,,,,,,
CZE,1992,,,,,,,,
CZE,1993,3.306,,,3.306,,,0.500,
CZE,1994,3.306,,,3.306,,,0.500,
CZE,1995,3.306,,,3.306,,,0.500,
CZE,1996,3.306,,,3.306,,,0.500,
CZE,1997,3.306,,,3.306,,,0.500,
CZE,1998,3.306,2.968,,3.306,,2.125,0.500,
CZE,1999,3.306,2.968,,3.306,,2.125,0.500,
CZE,2000,3.306,2.968,,3.306,,2.125,0.500,
CZE,2001,3.306,2.968,,3.306,,2.125,0.500,
CZE,2002,3.306,2.968,,3.306,,2.125,0.500,
CZE,2003,3.306,2.968,,3.306,,2.125,0.500,
CZE,2004,3.306,2.968,,3.306,,2.125,0.500,
CZE,2005,3.306,2.968,,3.306,,2.125,1.125,
CZE,2006,3.306,2.968,,3.306,,2.125,1.125,
CZE,2007,3.052,2.787,,3.052,,2.125,1.125,
CZE,2008,3.052,2.787,2.751,3.052,3.002,2.125,1.125,1.875
CZE,2009,3.052,2.787,2.751,3.052,3.002,2.125,1.125,1.875
