COL,2002,12.4341474965
COL,2003,11.1425269802
COL,2004,10.7697196882
COL,2005,9.1402136577
COL,2007,8.9719217209
COL,2008,9.0177500507
COL,2009,9.7254343918
COL,2010,9.4866484252
COL,2011,8.5759382257
COL,2012,8.4042296458
COL,2013,7.9225744136
CYP,2005,4.5011744121
CYP,2006,4.1302237618
CYP,2007,3.3648002242
CYP,2008,3.160343788
CYP,2009,4.5830371741
CYP,2010,5.3805664507
CYP,2011,6.8190635259
CYP,2012,10.4876730983
CYP,2013,13.8989906884
CZE,1993,3.4258457891
CZE,1994,3.3830671219
CZE,1995,3.2799231857
CZE,1996,3.196546919
CZE,1997,4.1277428939
CZE,1998,5.4672924823
CZE,1999,7.5223639939
CZE,2000,7.7430218483
CZE,2001,7.1834553672
CZE,2002,6.4870112089
CZE,2003,6.969430117
CZE,2004,7.3025821008
CZE,2005,7.1384140728
CZE,2006,6.3501542749
CZE,2007,4.9250846663
CZE,2008,3.9776119403
CZE,2009,5.914554599
CZE,2010,6.4436336667
CZE,2011,5.9463641421
CZE,2012,6.1239490425
CZE,2013,6.2280401744
DEU,1970,0.425759648
DEU,1971,0.5863077823
DEU,1972,0.7330559197
DEU,1973,0.8444714459
DEU,1974,1.8990711065
DEU,1975,3.5618366905
DEU,1976,3.4223787591
DEU,1977,3.2767016557
DEU,1978,3.1194833154
DEU,1979,2.6696157331
DEU,1980,2.6713587899
DEU,1981,3.7965363476
DEU,1982,5.5549269698
DEU,1983,6.9445015416
DEU,1984,6.2231493534
DEU,1985,6.3480380046
DEU,1986,5.9808744069
DEU,1987,5.8269752126
DEU,1988,5.7065883371
DEU,1989,5.2622633328
DEU,1990,4.6051958869
DEU,1991,5.405127854
DEU,1992,6.4518319807
DEU,1993,7.5977916919
DEU,1994,8.068640646
DEU,1995,7.6520976663
DEU,1996,8.0472175379
DEU,1997,8.903855868
DEU,1998,8.3915382816
DEU,1999,7.6060606061
DEU,2000,6.9985545733
DEU,2001,7.262793177
DEU,2002,8.1388390186
DEU,2003,9.1418343333
DEU,2004,9.7170155592
DEU,2005,10.4094333443
DEU,2006,9.5729109065
DEU,2007,7.9787756706
DEU,2008,7.0024973712
DEU,2009,7.2958257713
DEU,2010,6.6496418148
DEU,2011,5.503155098
DEU,2012,5.072222592
DEU,2013,4.9438802779
DNK,1983,8.0391384436
DNK,1984,8.013398093
DNK,1985,7.1083283929
DNK,1986,5.7095140509
DNK,1987,5.3672677104
DNK,1988,6.0954439268
DNK,1989,7.4697202684
DNK,1990,7.945890874
DNK,1991,8.6655783271
DNK,1992,8.4556087968
DNK,1993,10.2485863508
DNK,1994,7.78949494
DNK,1995,6.155957261
DNK,1996,6.0395111747
DNK,1997,4.8464280109
DNK,1998,4.5814697815
DNK,1999,4.279473338
DNK,2000,4.0710590716
DNK,2001,3.4674847124
DNK,2002,4.1855679677
DNK,2003,4.8972848224
DNK,2004,5.0551779302
DNK,2005,4.0870203348
DNK,2006,3.1702316002
DNK,2007,3.1213108534
DNK,2008,2.6303764547
DNK,2009,5.1986729753
DNK,2010,6.5917410157
DNK,2011,6.6211122942
DNK,2012,6.7140785205
DNK,2013,6.2837676589
ESP,1972,1.4339823244
ESP,1973,1.447007707
ESP,1974,1.7476269532
ESP,1975,3.0246850874
ESP,1976,3.2654857782
ESP,1977,3.4838740299
ESP,1978,4.4508738781
ESP,1979,5.6189106051
ESP,1980,7.4609002812
ESP,1981,9.1863850633
ESP,1982,10.4559801985
ESP,1983,11.7082961641
ESP,1984,13.9942300916
ESP,1985,15.6139989818
ESP,1986,15.2346532022
ESP,1987,15.0083817156
ESP,1988,14.7273087202
ESP,1989,13.725357295
ESP,1990,13.1426249338
ESP,1991,13.7159479176
ESP,1992,15.7416063827
ESP,1993,19.4089026641
ESP,1994,20.8899293407
ESP,1995,20.0224284674
ESP,1996,19.4312025121
ESP,1997,18.3068034617
ESP,1998,16.5903747645
ESP,1999,13.9542126212
ESP,2000,12.3436984947
ESP,2001,9.2567676265
ESP,2002,10.2061921064
ESP,2003,10.2894012196
ESP,2004,9.809368972
ESP,2005,7.9548896511
ESP,2006,7.4737238664
ESP,2007,7.2004690525
ESP,2008,10.0741855135
ESP,2009,16.3385000217
ESP,2010,18.3737045687
ESP,2011,19.8806793027
ESP,2012,23.260751372
ESP,2013,24.4648901651
EST,1990,0.5194474199
EST,1991,1.2781456997
EST,1992,3.2882581431
EST,1993,6.2920689151
EST,1994,7.3164738476
EST,1995,9.4125969082
EST,1996,9.5103821744
EST,1997,9.5841333153
EST,1998,9.6915241359
EST,1999,12.1036851342
EST,2000,13.9879112229
EST,2001,12.3346818928
EST,2002,10.9301758308
EST,2003,9.5310298922
EST,2004,9.1675913991
EST,2005,7.7398522709
EST,2006,5.5655595035
EST,2007,4.1659782684
EST,2008,4.8589141287
EST,2009,12.8199043418
EST,2010,15.1279260035
EST,2011,11.4671893673
EST,2012,9.5012254658
EST,2013,8.2661852687
FIN,1963,1.2583271651
FIN,1964,1.2381646031
FIN,1965,1.1029411765
FIN,1966,1.2381646031
FIN,1967,2.2794117647
FIN,1968,3.3185840708
FIN,1969,2.2156573117
FIN,1970,1.7946877243
FIN,1971,2.0436927414
FIN,1972,2.0519835841
FIN,1973,1.9066403682
FIN,1974,1.3880126183
FIN,1975,1.975308642
FIN,1976,3.0599755202
